"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.520230140E2,-4.588956833E-1,5.380659699E-1,8.553714752E-1
4.520428999E2,-4.452886581E-1,5.107644200E-1,3.294668198E-1
4.520627890E2,-4.553976059E-1,4.657384157E-1,-8.707571030E-2
4.520826786E2,-2.498512268E-1,3.013025522E-1,-1.155037880E-1
4.521025673E2,8.647823334E-2,1.311123371E-2,2.206897736E-2
4.521224552E2,5.973806381E-1,-2.840170860E-1,1.195602417E-1
4.521423446E2,1.023643494E0,-4.930486381E-1,1.995964050E-1
4.521622335E2,9.736294746E-1,-4.700155854E-1,3.031244278E-1
4.521821229E2,7.076315880E-1,-4.463700950E-1,-6.304025650E-2
4.522020002E2,6.367750168E-1,-5.305960178E-1,-5.076160431E-1
4.522219013E2,6.813292503E-1,-7.162927389E-1,-8.245820999E-1
4.522417919E2,7.409238815E-1,-6.995744705E-1,-7.993192673E-1
4.522616811E2,6.285395622E-1,-4.847276509E-1,-3.912968636E-1
4.522815703E2,5.503625870E-1,-3.460587859E-1,-2.188653946E-1
4.523014594E2,3.188948631E-1,-5.981630087E-2,1.592135429E-1
4.523213484E2,-8.791494370E-2,4.717129469E-2,7.106218338E-1
4.523412378E2,-1.746177673E-1,1.551970840E-1,7.131142616E-1
4.523611271E2,-2.499403954E-1,2.660479546E-1,6.932616234E-1
4.523810182E2,-2.205767632E-1,2.585352659E-1,8.270878792E-1
4.524009052E2,1.303339005E-2,1.403643489E-1,6.505603790E-1
4.524207948E2,1.189746857E-1,8.452260494E-2,3.152251244E-1
4.524406837E2,9.567594528E-2,1.057446003E-2,1.283955574E-1
4.524605732E2,7.050180435E-2,3.919917345E-2,-2.540373802E-1
4.524804465E2,-1.309070587E-1,1.221196055E-1,-4.868140221E-1
4.525003359E2,-3.103461266E-1,1.486519575E-1,-5.585160255E-1
4.525202253E2,-4.902567863E-1,2.235161662E-1,-6.115808487E-1
4.525401286E2,-4.934401512E-1,2.086492181E-1,-5.004167557E-1
4.525600191E2,-2.405238152E-1,2.416853905E-1,-3.016676903E-1
4.525799081E2,-1.079864502E-1,1.240155101E-1,7.948493958E-2
4.525997973E2,3.928947449E-2,-6.139874458E-3,-1.300268173E-1
4.526196866E2,1.019372940E-1,8.132159710E-3,-2.969970703E-1
4.526395757E2,1.463131905E-1,-6.911593676E-2,-2.820491791E-3
4.526594650E2,1.834325790E-1,-5.902630091E-2,2.195682526E-1
4.526793387E2,3.865098953E-2,-2.913534641E-2,-1.658439636E-2
4.526992432E2,-1.356244087E-1,1.724761724E-2,-2.552766800E-1
4.527191325E2,-2.444047928E-1,3.528916836E-2,-2.578773499E-1
4.527390208E2,-2.776851654E-1,1.504373550E-2,-1.083998680E-1
4.527589109E2,-3.006792068E-2,-1.549344957E-1,1.272015572E-1
4.527788001E2,1.592965126E-1,-2.510299683E-1,3.180341721E-1
4.527986895E2,1.829576492E-1,-2.888846993E-1,2.212352753E-1
4.528185785E2,1.195516586E-1,-2.134159207E-1,-6.967496872E-2
4.528384677E2,-7.572126389E-2,-6.840121746E-2,-2.452468872E-2
4.528583415E2,-6.920528412E-2,-5.928790569E-2,1.478838921E-1
4.528782490E2,2.495288849E-2,-8.773136139E-2,1.921234131E-1
4.528981210E2,5.827569962E-2,-6.345808506E-2,2.869839668E-1
4.529180242E2,1.612458229E-1,-6.235527992E-2,9.568166733E-2
4.529379136E2,6.998777390E-2,1.651430130E-2,-4.366207123E-2
4.529578028E2,-1.542043686E-2,8.761018515E-2,-2.675747871E-1
4.529776922E2,-8.847522736E-2,1.615095139E-1,-4.483647346E-1
4.529975802E2,-4.095840454E-2,1.551752687E-1,-3.594131470E-1
4.530174690E2,-4.931068420E-2,1.060904264E-1,-2.227678299E-1
4.530373586E2,-5.186605453E-2,1.328868866E-1,-3.876352310E-2
4.530572475E2,-1.469597816E-1,1.721879244E-1,3.051090240E-1
4.530771404E2,-1.523914337E-1,1.509718299E-1,4.915251732E-1
4.530970281E2,-8.593320847E-2,7.607454062E-2,2.696809769E-1
4.531169167E2,5.949354172E-2,-3.849363327E-2,6.368732452E-2
4.531368060E2,1.884031296E-1,-1.437545121E-1,8.856725693E-2
4.531566806E2,1.635189056E-1,-1.436997056E-1,-9.180545807E-3
4.531765843E2,7.518529892E-2,-5.811667442E-2,-2.116594315E-1
4.531964735E2,1.903867722E-1,-5.044698715E-2,-1.926827431E-1
4.532163627E2,3.026885986E-1,-6.616312265E-2,-2.294874191E-2
4.532362519E2,3.201479912E-1,-8.772921562E-2,1.839218140E-1
4.532561411E2,1.922397614E-1,-5.259576440E-2,1.987075806E-1
4.532760299E2,-1.143598557E-1,5.422151089E-2,1.115298271E-1
4.532959197E2,-2.026104927E-1,6.762981415E-2,-1.016397476E-1
4.533158087E2,-2.704153061E-1,5.837506056E-2,-4.040718079E-2
4.533356980E2,-2.154183388E-1,3.826409578E-2,2.781190872E-1
4.533555871E2,-2.091708183E-1,2.870938182E-2,3.950538635E-1
4.533754765E2,-3.688817024E-1,1.995461583E-1,3.381180763E-1
4.533953620E2,-3.725023270E-1,2.855821848E-1,2.496433258E-1
4.534152548E2,-2.144732475E-1,1.979606152E-1,1.379723549E-1
4.534351425E2,1.105403900E-1,9.279012680E-3,-4.986858368E-2
4.534550319E2,3.507666588E-1,-9.417086840E-2,-1.445674896E-1
4.534749226E2,3.219718933E-1,-1.170054674E-1,-1.279749870E-1
4.534948116E2,2.584958076E-1,-8.544719219E-2,-3.196487427E-1
4.535147009E2,1.572403908E-1,-6.521886587E-2,-4.167213440E-1
4.535345898E2,-7.802867889E-2,1.700705290E-2,-1.779165268E-1
4.535544790E2,-1.979432106E-1,-1.751065254E-3,1.839542389E-1
4.535743687E2,-2.945756912E-1,2.665638924E-3,1.898088455E-1
4.535942578E2,-3.663463593E-1,5.501562357E-2,-8.384513855E-2
4.536141469E2,-4.340085983E-1,1.865796447E-1,-1.890735626E-1
4.536340345E2,-4.749250412E-1,2.054888010E-1,1.478729248E-1
4.536539252E2,-4.416193962E-1,1.326335669E-1,4.586114883E-1
4.536738144E2,-2.861905098E-1,3.324103355E-2,3.144712448E-1
4.536937071E2,-1.527338028E-1,-4.402774572E-2,5.880355835E-3
4.537135929E2,-6.861305237E-2,-3.970062733E-2,-2.079515457E-1
4.537334816E2,-1.005902290E-1,2.403640747E-2,-4.044408798E-1
4.537533712E2,9.144306183E-2,6.973129511E-2,-4.571743011E-1
4.537732605E2,1.882596016E-1,1.416856050E-1,-3.154888153E-1
4.537931495E2,2.640895844E-1,2.063484192E-1,-2.455544472E-1
4.538130376E2,5.172886848E-1,1.662365794E-1,-2.557215691E-1
4.538329282E2,5.824432373E-1,8.057421446E-2,-1.846284866E-1
4.538528173E2,3.398828506E-1,1.671974659E-1,2.804470062E-2
4.538727066E2,1.814680099E-1,1.000148058E-1,2.172250748E-1
4.538925950E2,1.435794830E-1,-1.557952762E-1,1.615629196E-1
4.539124834E2,3.500938416E-2,-2.977008820E-1,1.432046890E-1
4.539323728E2,6.435728073E-2,-4.838300347E-1,3.102722168E-1
4.539522620E2,-3.341102600E-2,-4.969786406E-1,4.533061981E-1
4.539721511E2,-5.495357513E-2,-4.549697340E-1,3.510274887E-1
4.539920401E2,-2.391390800E-1,-2.745091319E-1,4.549131393E-1
4.540119312E2,-4.881982803E-1,-9.005469084E-2,4.145441055E-1
4.540318043E2,-6.199045181E-1,-1.983046532E-4,3.143768311E-1
4.540517094E2,-8.740892410E-1,3.138532639E-1,1.551246643E-1
4.540715983E2,-1.069196224E0,7.318193316E-1,1.539831161E-1
4.540914878E2,-8.724551201E-1,7.065485120E-1,-3.316936493E-1
4.541113768E2,-8.381843567E-2,2.911207676E-1,-5.415363312E-1
4.541312659E2,7.482461929E-1,-1.774379015E-1,-4.268841743E-1
4.541511553E2,1.309873581E0,-3.806200027E-1,-4.458780289E-1
4.541710436E2,1.685652733E0,-5.062068701E-1,-4.952945709E-1
4.541909341E2,1.618719101E0,-4.978067875E-1,-6.507530212E-1
4.542108178E2,1.059348583E0,-3.568932414E-1,-6.591129303E-1
4.542307012E2,2.627525330E-1,-1.004859209E-1,-5.977444649E-1
4.542506015E2,-2.684092522E-1,5.951160192E-2,-6.985692978E-1
4.542704892E2,-8.339939117E-1,2.947921157E-1,-3.252305984E-1
4.542903798E2,-1.422164440E0,5.613675117E-1,3.853073120E-1
4.543102535E2,-1.337163925E0,5.294983387E-1,9.685420990E-1
4.543301581E2,-2.564830780E-1,2.438336611E-2,1.091595650E0
4.543500462E2,5.768265724E-1,-3.458172679E-1,1.133914948E0
4.543699366E2,1.046146870E0,-4.506528378E-1,1.136639595E0
4.543898258E2,1.114451885E0,-4.751392603E-1,8.101186752E-1
4.544097150E2,7.950987816E-1,-3.407739401E-1,1.794090271E-1
4.544296041E2,3.927760124E-1,-1.805390716E-1,-5.368270874E-1
4.544494935E2,9.181213379E-2,-4.732358456E-2,-1.003159046E0
4.544693826E2,-8.373546600E-2,8.805167675E-2,-1.186970711E0
4.544892718E2,-3.498888016E-2,1.500736475E-1,-8.920726776E-1
4.545091610E2,1.080703735E-2,1.469557881E-1,-1.617641449E-1
4.545290487E2,-1.413583755E-1,2.399439812E-1,3.779697418E-1
4.545489238E2,-4.733023643E-1,3.299874663E-1,4.580583572E-1
4.545688286E2,-8.404297829E-1,3.985846639E-1,3.125686646E-1
4.545887165E2,-1.092138290E0,4.388167858E-1,1.901187897E-1
4.546086070E2,-9.683613777E-1,3.469952345E-1,2.441072464E-1
4.546284963E2,-6.946902275E-1,2.164924741E-1,4.168567657E-1
4.546483854E2,-4.040942192E-1,1.523524523E-1,3.160734177E-1
4.546682592E2,-8.115530014E-2,-3.045737743E-2,-2.003192902E-1
4.546881483E2,1.227293015E-1,-2.391179800E-1,-2.289333344E-1
4.547080520E2,3.025097847E-1,-6.353173256E-1,-6.906795502E-2
4.547279425E2,1.213307381E-1,-3.253138065E-1,1.524991989E-1
4.547478318E2,1.163721085E-1,-2.301099896E-1,-4.622659683E-1
4.547677207E2,9.383964539E-2,3.604269028E-2,-9.030923843E-1
4.547876003E2,2.489886284E-1,1.102538109E-1,-9.172625542E-1
4.548074977E2,5.097341537E-1,1.123566031E-1,-1.389455795E-1
4.548273869E2,6.018381119E-1,1.343171000E-1,6.464080811E-1
4.548472765E2,6.638774872E-1,3.320911527E-1,2.876901627E-1
4.548671657E2,7.213401794E-1,3.477754593E-1,-4.815368652E-1
4.548870560E2,3.778619766E-1,3.167784214E-1,-4.315528870E-1
4.549069453E2,6.010675430E-2,1.279052496E-1,1.273155212E-3
4.549268346E2,4.034042358E-4,-1.153280139E-1,9.909248352E-2
4.549467087E2,-1.729803085E-1,-2.080793381E-1,4.954433441E-2
4.549666129E2,-2.132887840E-1,-3.809756041E-1,2.722835541E-2
4.549865021E2,-1.957383156E-1,-5.296688080E-1,-1.182451248E-1
4.550063911E2,-4.285182953E-1,-4.888608456E-1,-5.132865906E-2
4.550262804E2,-7.240161896E-1,-2.916423678E-1,1.538000107E-1
4.550461697E2,-5.915751457E-1,-3.343039751E-1,2.713394165E-1
4.550660588E2,-9.387826920E-2,-2.726758718E-1,-1.226520538E-2
4.550859481E2,6.443214417E-1,-8.322557211E-1,1.158614159E0
4.551058372E2,3.875613213E-1,-2.617667913E-1,8.299541473E-2
4.551257264E2,4.776077271E-1,1.596224308E-1,-3.467121124E-1
4.551456159E2,5.003805161E-1,-2.474326491E-1,-1.071271896E-1
4.551655035E2,3.886475563E-1,3.161871433E-2,-8.105564117E-1
4.551853940E2,1.270155907E-1,1.363625526E-1,-1.196586609E0
4.552052834E2,1.482429504E-1,1.232657433E-1,-9.820384979E-1
4.552251630E2,1.215586662E-1,3.144859076E-1,-3.657855988E-1
4.552450603E2,-5.745697021E-2,1.756286621E-1,-3.948974609E-2
4.552649477E2,-1.132259369E-1,-9.696030617E-2,2.038288116E-2
4.552848405E2,-3.575372696E-2,-2.111400366E-1,-3.935813904E-1
4.553047296E2,4.547119141E-2,-3.897678256E-1,-9.872775078E-1
4.553246187E2,4.320383072E-2,-4.181211591E-1,-1.345022202E0
4.553445079E2,-2.252769470E-2,-2.317581177E-1,-1.748187065E0
4.553643973E2,7.967429161E-1,-7.917686105E-1,-6.880345345E-1
4.553842865E2,8.432698250E-1,-6.496523023E-1,-4.768805504E-1
4.554041757E2,3.462152481E-1,-1.083524823E-1,2.528443336E-1
4.554240634E2,5.868721008E-2,2.642067671E-1,1.529162407E0
4.554439542E2,1.484422684E-1,2.853569984E-1,2.313859940E0
4.554638433E2,2.715215683E-1,2.052354813E-1,2.564344406E0
4.554837311E2,8.130121231E-2,2.224580944E-1,2.393391132E0
4.555036218E2,-2.718548775E-1,3.558019996E-1,1.939287186E0
4.555235108E2,-4.846148491E-1,3.176985085E-1,1.432627678E0
4.555433999E2,-3.518748283E-1,-3.761115670E-2,6.709675789E-1
4.555632892E2,-2.653884888E-1,-2.367846966E-1,-2.748069763E-1
4.555831784E2,-3.545012474E-1,-1.419191062E-1,-8.071818352E-1
4.556030670E2,-4.499807358E-1,2.459496260E-2,-9.169321060E-1
4.556229570E2,-6.367387772E-1,3.099542260E-1,-5.628271103E-1
4.556428461E2,-7.241940498E-1,3.766303658E-1,-2.933845520E-1
4.556627352E2,-5.850176811E-1,3.294658065E-1,-3.722887039E-1
4.556826228E2,-3.372330666E-1,2.373391986E-1,-3.877134323E-1
4.557025123E2,-2.426714897E-1,1.917667985E-1,-4.066801071E-1
4.557224014E2,-2.419009209E-1,1.703318357E-1,-4.554924965E-1
4.557422767E2,-2.764048576E-1,1.964049339E-1,-7.190928459E-1
4.557621660E2,-3.844785690E-1,3.052452803E-1,-7.116494179E-1
4.557820561E2,-4.889264107E-1,2.922126651E-1,-3.022184372E-1
4.558019599E2,-2.421989441E-1,1.683884859E-1,-2.839126587E-1
4.558218488E2,-6.832122803E-2,1.710309386E-1,-4.059629440E-1
4.558417225E2,-7.196426392E-3,1.152390838E-1,-2.191557884E-1
4.558616117E2,4.239368439E-2,1.346219182E-1,-1.193218231E-1
4.558815167E2,-1.545209885E-1,2.727672458E-1,1.526541710E-1
4.559014059E2,-2.294120789E-1,2.928279042E-1,1.188049316E-1
4.559212951E2,-3.455591202E-1,3.947767019E-1,-1.813759804E-1
4.559411843E2,-2.437381744E-1,3.193928599E-1,-1.172060966E-1
4.559610725E2,1.206569672E-1,-7.367497683E-2,3.740921021E-1
4.559809627E2,3.171911240E-1,-2.942022681E-1,2.353720665E-1
4.560008520E2,2.369837761E-1,-2.342792451E-1,-6.287269592E-1
4.560207410E2,1.459317207E-1,-1.831122637E-1,-5.278229713E-1
4.560406303E2,1.776299477E-1,-3.428897858E-1,3.073368073E-1
4.560605182E2,2.418918610E-1,-5.021802187E-1,3.941850662E-1
4.560804086E2,2.824840546E-1,-4.212359786E-1,1.936926842E-1
4.561002979E2,1.421694756E-1,-2.616080940E-1,3.482933044E-1
4.561201871E2,1.422004700E-1,-1.322638392E-1,5.491471291E-1
4.561400629E2,1.548166275E-1,-7.444638014E-2,1.040403843E0
4.561599658E2,2.151198387E-1,-8.327746391E-2,1.219222546E0
4.561798547E2,2.688708305E-1,-9.287700057E-2,8.343753815E-1
4.561997440E2,2.476205826E-1,-9.506374598E-2,1.730909348E-1
4.562196331E2,2.380218506E-1,-1.860002279E-1,-4.626646042E-1
4.562395159E2,1.714324951E-1,-1.876384020E-1,-5.711936951E-1
4.562594116E2,-1.205825806E-2,-1.371093094E-1,-2.332048416E-1
4.562793008E2,4.173374176E-2,-1.276599169E-1,6.435537338E-2
4.562991902E2,2.019777298E-1,-1.704289317E-1,3.325395584E-1
4.563190780E2,3.897190094E-1,-2.400017381E-1,3.941497803E-1
4.563389685E2,5.009632111E-1,-3.543533683E-1,2.218761444E-1
4.563588577E2,6.019482613E-1,-4.490442872E-1,-5.933237076E-2
4.563787470E2,6.529421806E-1,-4.667947888E-1,-2.243394852E-1
4.563986362E2,7.384381294E-1,-4.044138491E-1,-4.849829674E-1
4.564185255E2,5.714974403E-1,-2.740573287E-1,-9.127979279E-1
4.564384146E2,2.227392197E-1,1.107215881E-3,-1.150140285E0
4.564582897E2,-2.621555328E-2,3.445539176E-1,-8.971943855E-1
4.564781791E2,-3.312845230E-1,6.428011060E-1,-2.514414787E-1
4.564980960E2,-6.734008789E-1,7.679508328E-1,4.268665314E-1
4.565179716E2,-8.527922630E-1,7.906472087E-1,6.923832893E-1
4.565378609E2,-1.072166443E0,7.413871884E-1,7.366261482E-1
4.565577500E2,-1.015455723E0,6.321824789E-1,1.144565105E0
4.565776379E2,-5.867795944E-1,4.233387709E-1,1.509061337E0
4.565975270E2,-9.144783020E-2,1.061074734E-1,1.516404152E0
4.566174165E2,3.165159225E-1,-2.779321969E-1,1.407160282E0
4.566373054E2,4.068422318E-1,-5.995959044E-1,6.939325333E-1
4.566571947E2,2.402596474E-1,-5.848413706E-1,-2.826213837E-1
4.566770849E2,9.879255295E-2,-4.620736539E-1,-1.032107353E0
4.566969744E2,-1.034355164E-1,-2.308872193E-1,-1.243664742E0
4.567168637E2,-3.588724136E-1,8.211675286E-2,-1.209454536E0
4.567367529E2,-5.189981461E-1,4.354512095E-1,-1.047173977E0
4.567566421E2,-5.703973770E-1,7.443949580E-1,-5.254426003E-1
4.567765218E2,-4.176630974E-1,7.380448580E-1,1.003036499E-1
4.567964206E2,-4.216003418E-1,7.254796624E-1,5.077633858E-1
4.568163097E2,-4.526195526E-1,5.591448545E-1,5.715327263E-1
4.568361991E2,-3.070974350E-1,-5.012196302E-2,6.750111580E-1
4.568560892E2,-1.201996803E-1,-6.125343442E-1,3.919458389E-2
4.568759773E2,-9.534788132E-2,-7.946894765E-1,-9.730615616E-1
4.568958676E2,-1.375560760E-1,-6.912001371E-1,-1.695665359E0
4.569157562E2,-7.192182541E-2,-6.276575923E-1,-2.040409565E0
4.569356450E2,1.766924858E-1,-3.559418619E-1,-1.709539413E0
4.569555332E2,3.746519089E-1,-1.858986616E-1,-6.458225250E-1
4.569754236E2,4.253587723E-1,-3.574028611E-2,3.309073448E-1
4.569953129E2,1.317901611E-1,2.785634398E-1,7.149977684E-1
4.570152021E2,-4.536852837E-1,5.865445733E-1,7.168469429E-1
4.570350920E2,-7.365159988E-1,6.822386384E-1,2.984528542E-1
4.570549865E2,-7.294754982E-1,5.969289541E-1,-6.361818314E-2
4.570748696E2,-7.889666557E-1,5.023577213E-1,1.349024773E-1
4.570947590E2,-6.141486168E-1,3.346751332E-1,3.344035149E-1
4.571146483E2,-2.732381821E-1,1.450400651E-1,3.029866219E-1
4.571345372E2,1.928367615E-1,-3.932863474E-2,3.703970909E-1
4.571544267E2,6.053457260E-1,-1.432438642E-1,5.443568230E-1
4.571743156E2,9.102792740E-1,-2.030580193E-1,7.397251129E-1
4.571942048E2,9.919509888E-1,-1.767667532E-1,8.231754303E-1
4.572140928E2,1.124158382E0,-3.110278845E-1,4.113006592E-1
4.572339833E2,1.296413422E0,-5.852941871E-1,-1.302924156E-1
4.572538729E2,1.065289021E0,-6.796466708E-1,-4.110155106E-1
4.572737618E2,6.105337143E-1,-5.660898089E-1,-4.313755035E-1
4.572936512E2,3.296303749E-1,-6.065750718E-1,-3.294916153E-1
4.573135404E2,1.762247086E-1,-6.729626060E-1,-1.434106827E-1
4.573334294E2,1.325702667E-1,-6.679880619E-1,1.353530884E-1
4.573533188E2,3.080320358E-2,-5.729879141E-1,2.652921677E-1
4.573732136E2,-1.356949806E-1,-3.410403728E-1,4.113864899E-1
4.573930977E2,-3.551502228E-1,-2.962040901E-2,6.314778328E-1
4.574129865E2,-2.485184669E-1,3.216820955E-2,3.448328972E-1
4.574328759E2,1.978874207E-2,-2.459093928E-2,-1.631293297E-1
4.574527650E2,9.113121033E-2,1.532367170E-1,-5.030636787E-1
4.574726531E2,1.704788208E-1,3.745559156E-1,-4.212217331E-1
4.574925422E2,1.709375381E-1,4.402205646E-1,7.349729538E-2
4.575124311E2,-1.633243561E-1,7.144306898E-1,8.632440567E-1
4.575323205E2,-4.469366074E-1,8.464297652E-1,1.258126259E0
4.575522095E2,-4.942779541E-1,7.683813572E-1,9.822421074E-1
4.575720986E2,-5.884323120E-1,6.807741523E-1,4.793667793E-1
4.575919894E2,-6.055445671E-1,4.466221929E-1,1.266660690E-1
4.576118785E2,-3.727331161E-1,3.319257498E-2,9.489727020E-2
4.576317680E2,-2.727251053E-1,-2.257981896E-1,-1.716871262E-1
4.576516415E2,-3.040313721E-1,-2.502564788E-1,-7.311859131E-1
4.576715462E2,-1.855773926E-1,-3.345879912E-1,-1.329106331E0
4.576914175E2,-2.738332748E-1,-2.875026464E-1,-1.686537266E0
4.577113246E2,-5.054373741E-1,-1.888380647E-1,-1.743208408E0
4.577312140E2,-5.282111168E-1,-1.696896553E-1,-1.417725563E0
4.577511023E2,-5.626592636E-1,-2.440691888E-1,-1.121229172E0
4.577709923E2,-2.536315918E-1,-3.394449949E-1,-4.652380943E-1
4.577908817E2,1.119508743E-1,-4.606438577E-1,-4.297342300E-1
4.578107707E2,5.350022316E-1,-7.132664323E-1,6.000614166E-1
4.578306603E2,2.771787643E-1,-4.762005508E-1,5.921940804E-1
4.578505337E2,4.413719177E-1,-1.546955109E-2,5.987510681E-1
4.578704231E2,1.538410187E-1,4.675246477E-1,7.351231575E-1
4.578903278E2,2.833223343E-2,9.045829177E-1,9.401502609E-1
4.579102171E2,4.985475540E-2,8.320455551E-1,5.490036011E-1
4.579301127E2,9.483194351E-2,6.898839474E-1,2.645692825E-1
4.579499966E2,-1.829156876E-1,5.843006372E-1,2.404141426E-1
4.579698692E2,-1.847696304E-1,2.229954600E-1,8.510875702E-1
4.579897739E2,-3.091669083E-2,-2.078369260E-1,2.174181938E-1
4.580096630E2,3.665857315E-1,-5.892769098E-1,-7.533693314E-2
4.580295524E2,7.772412300E-1,-6.779302359E-1,-1.929492950E-1
4.580494415E2,7.085633278E-1,-2.728246748E-1,-3.719496727E-1
4.580693307E2,4.205379486E-1,2.380007505E-1,7.689189911E-2
4.580892200E2,9.996604919E-2,2.897332907E-1,3.426065445E-1
4.581091079E2,-1.954779625E-1,1.939282417E-1,2.813205719E-1
4.581289996E2,-3.222732544E-1,2.441614866E-2,1.727256775E-1
4.581488877E2,-3.356356621E-1,-7.838752866E-2,1.645364761E-1
4.581687769E2,-3.868179321E-1,-1.551423967E-1,4.759931564E-1
4.581886661E2,-4.427666664E-1,-1.232570410E-1,8.797559738E-1
4.582085554E2,-3.308925629E-1,-2.603479624E-1,6.314878464E-1
4.582284445E2,3.058767319E-2,-4.753523767E-1,3.493194580E-1
4.582483181E2,2.132029533E-1,-4.423935711E-1,1.282434464E-1
4.582682076E2,5.335583687E-1,-1.723704338E-1,5.814447403E-1
4.582880979E2,1.140526295E0,1.875024438E-1,1.137755394E0
4.583080026E2,1.032876968E-1,4.032270312E-1,-5.396203995E-1
4.583278907E2,-5.642466545E-1,5.267072320E-1,-1.235516548E0
4.583477800E2,1.537387371E-1,5.675705075E-1,-8.237743378E-1
4.583676691E2,-3.061668873E-1,5.483797789E-1,-9.295787811E-1
4.583875569E2,-1.565902233E-1,3.246086836E-1,-6.780023575E-1
4.584074464E2,6.696844101E-2,2.016810179E-1,1.046320915E0
4.584273214E2,-2.512469292E-1,-9.485185146E-2,1.257330894E0
4.584472248E2,4.320144653E-4,-4.856909513E-1,1.158967972E0
4.584671140E2,6.808774471E-1,-5.618098378E-1,6.056337357E-1
4.584870054E2,9.054330587E-1,-3.908357024E-1,4.186468124E-1
4.585068939E2,8.667521477E-1,-2.542515993E-1,-2.333021164E-1
4.585267831E2,7.661609650E-1,-4.744767547E-1,-4.946603775E-1
4.585466722E2,1.070872664E0,-6.006984711E-1,3.088064194E-1
4.585665613E2,9.083698988E-1,-5.008660555E-1,7.555866241E-1
4.585864505E2,8.396327496E-1,-1.290812969E0,8.184003830E-1
4.586063243E2,4.588816166E-1,-1.160119534E0,7.084236145E-1
4.586262292E2,-5.972603559E-1,-1.949145496E-1,-9.177122116E-1
4.586461183E2,-7.247374058E-1,3.250490427E-1,-2.095545292E0
4.586660092E2,-7.489096522E-1,2.284103632E-2,-2.314207077E0
4.586858958E2,-5.750473738E-1,-3.690884709E-1,-1.079690933E0
4.587057858E2,-6.852226257E-1,-6.750145555E-1,-3.009662628E-1
4.587256751E2,-9.827815890E-1,-3.327526748E-1,-4.440946579E-1
4.587455645E2,-5.382618308E-1,1.013035178E-1,-8.147249222E-1
4.587654384E2,-3.281103373E-1,2.087906599E-1,-1.215700150E0
4.587853430E2,-2.181661725E-1,2.542130947E-1,-1.485057831E0
4.588052319E2,-3.133283854E-1,4.894576073E-1,-2.250655174E0
4.588251213E2,-7.378268242E-1,6.789112687E-1,-2.615779877E0
4.588450136E2,-1.008949995E0,6.828814745E-1,-2.437965393E0
4.588648999E2,-6.153640747E-1,2.325432003E-1,-1.531777382E0
4.588847852E2,1.910320520E-1,-1.622116268E-1,-1.100764275E0
4.589046628E2,-1.017038107E0,7.759044170E-1,-1.271681786E0
4.589245675E2,-1.389824390E0,1.437459230E0,1.016530991E-1
4.589444570E2,-1.627506971E0,1.296225429E0,2.274643898E0
4.589643460E2,-1.829338074E-1,7.545465827E-1,3.502194405E0
4.589842200E2,1.176083088E-1,7.567797899E-1,3.575416565E0
4.590041091E2,-5.520498753E-1,-1.745069027E-2,6.348657608E-1
4.590239992E2,-1.332298279E0,3.353483379E-1,5.914812088E-1
4.590439026E2,-9.277467728E-1,2.307751179E-1,1.316592216E0
4.590637920E2,-1.057288647E0,-2.504945397E-1,8.906621933E-1
4.590836815E2,-8.747873306E-1,-8.838900924E-1,7.392644882E-1
4.591035705E2,-4.105055332E-1,-9.913390875E-1,4.585256577E-1
4.591234598E2,-2.872343063E-1,-4.602246881E-1,4.218540192E-1
4.591433510E2,-8.621962070E-1,-1.132505536E-1,3.342447281E-1
4.591632384E2,-2.789299488E-1,-4.752001166E-1,3.991184235E-1
4.591831120E2,9.890172482E-1,-3.560035229E-1,2.592144012E-1
4.592030181E2,1.788083315E0,-1.902634501E-1,7.572450638E-1
4.592229061E2,1.922474265E0,1.993972063E-2,4.092102051E-1
